"service_id","date","exception_type"
"64928","20230526","2"
"64928","20230527","1"
"64928","20230528","1"
"64928","20230529","2"
"64928","20230530","2"
"64928","20230531","2"
"64928","20230601","2"
"64928","20230602","2"
"64928","20230603","1"
"64928","20230604","1"
"64928","20230605","2"
"64928","20230606","2"
"64928","20230607","2"
"64928","20230608","2"
"64928","20230609","2"
"64928","20230610","1"
"64928","20230611","1"
"64928","20230612","2"
"64928","20230613","2"
"64928","20230614","2"
"64928","20230615","2"
"64928","20230616","2"
"64928","20230617","1"
"64928","20230618","1"
"64928","20230619","2"
"64928","20230620","2"
"64928","20230621","2"
"64928","20230622","2"
"64928","20230623","2"
"64928","20230624","1"
"64928","20230625","1"
"64928","20230626","2"
"64928","20230627","2"
"64928","20230628","2"
"64928","20230629","2"
"64928","20230630","2"
"64928","20230701","1"
"64928","20230702","1"
"64928","20230703","2"
"64928","20230704","2"
"64928","20230705","1"
"64928","20230706","2"
"64928","20230707","2"
"64928","20230708","1"
"64928","20230709","1"
"64928","20230710","2"
"64928","20230711","2"
"64928","20230712","2"
"64928","20230713","2"
"64928","20230714","2"
"64928","20230715","1"
"64928","20230716","1"
"64928","20230717","2"
"64928","20230718","2"
"64928","20230719","2"
"64928","20230720","2"
"64928","20230721","2"
"64928","20230722","1"
"64928","20230723","1"
"64928","20230724","2"
"64928","20230725","2"
"64928","20230726","2"
"64928","20230727","2"
"64928","20230728","2"
"64928","20230729","1"
"64928","20230730","1"
"64928","20230731","2"
"64928","20230801","2"
"64928","20230802","2"
"64928","20230803","2"
"64928","20230804","2"
"64928","20230805","1"
"64928","20230806","1"
"64928","20230807","2"
"64928","20230808","2"
"64928","20230809","2"
"64928","20230810","2"
"64928","20230811","2"
"64928","20230812","1"
"64928","20230813","1"
"64928","20230814","2"
"64928","20230815","2"
"64928","20230816","2"
"64928","20230817","2"
"64928","20230818","2"
"64928","20230819","1"
"64928","20230820","1"
"64928","20230821","2"
"64928","20230822","2"
"64928","20230823","2"
"64928","20230824","2"
"64928","20230825","2"
"64928","20230826","1"
"64928","20230827","1"
"64928","20230828","2"
"64928","20230829","1"
"64928","20230830","2"
"64928","20230831","2"
"64928","20230901","1"
"64928","20230902","1"
"64928","20230903","1"
"64928","20230904","2"
"64928","20230905","2"
"64928","20230906","2"
"64928","20230907","2"
"64928","20230908","2"
"64928","20230909","1"
"64928","20230910","1"
"64928","20230911","2"
"64928","20230912","2"
"64928","20230913","2"
"64928","20230914","2"
"64928","20230915","1"
"64928","20230916","1"
"64928","20230917","1"
"64928","20230918","2"
"64928","20230919","2"
"64928","20230920","2"
"64928","20230921","2"
"64928","20230922","2"
"64928","20230923","1"
"64928","20230924","1"
"64928","20230925","2"
"64928","20230926","2"
"64928","20230927","2"
"64928","20230928","2"
"64928","20230929","2"
"64928","20230930","1"
"64928","20231001","1"
"64928","20231002","2"
"64928","20231003","2"
"64928","20231004","2"
"64928","20231005","2"
"64928","20231006","2"
"64928","20231007","1"
"64928","20231008","1"
"64928","20231009","2"
"64928","20231010","2"
"64928","20231011","2"
"64928","20231012","2"
"64928","20231013","2"
"64928","20231014","1"
"64928","20231015","1"
"64928","20231016","2"
"64928","20231017","2"
"64928","20231018","2"
"64928","20231019","2"
"64928","20231020","2"
"64928","20231021","1"
"64928","20231022","1"
"64928","20231023","2"
"64928","20231024","2"
"64928","20231025","2"
"64928","20231026","2"
"64928","20231027","2"
"64928","20231028","1"
"64928","20231029","1"
"64928","20231030","2"
"64928","20231031","2"
"64928","20231101","1"
"64928","20231102","2"
"64928","20231103","2"
"64928","20231104","1"
"64928","20231105","1"
"64928","20231106","2"
"64928","20231107","2"
"64928","20231108","2"
"64928","20231109","2"
"64928","20231110","2"
"64928","20231111","1"
"64928","20231112","1"
"64928","20231113","2"
"64928","20231114","2"
"64928","20231115","2"
"64928","20231116","2"
"64928","20231117","1"
"64928","20231118","1"
"64928","20231119","1"
"64928","20231120","2"
"64928","20231121","2"
"64928","20231122","2"
"64928","20231123","2"
"64928","20231124","2"
"64928","20231125","1"
"64928","20231126","1"
"64928","20231127","2"
"64928","20231128","2"
"64928","20231129","2"
"64928","20231130","2"
"64928","20231201","2"
"64928","20231202","1"
"64928","20231203","1"
"64928","20231204","2"
"64928","20231205","2"
"64928","20231206","2"
"64928","20231207","2"
"64928","20231208","2"
"64928","20231209","1"
"64928","20231210","2"
"69209","20221211","1"
"69209","20221212","1"
"69209","20221213","1"
"69209","20221214","1"
"69209","20221215","1"
"69209","20221216","1"
"69209","20221217","1"
"69209","20221218","1"
"69209","20221219","1"
"69209","20221220","1"
"69209","20221221","1"
"69209","20221222","1"
"69209","20221223","1"
"69209","20221224","2"
"69209","20221225","1"
"69209","20221226","1"
"69209","20221227","1"
"69209","20221228","1"
"69209","20221229","1"
"69209","20221230","1"
"69209","20221231","2"
"69209","20230101","1"
"69209","20230102","1"
"69209","20230103","1"
"69209","20230104","1"
"69209","20230105","1"
"69209","20230106","1"
"69209","20230107","1"
"69209","20230108","1"
"69209","20230109","1"
"69209","20230110","1"
"69209","20230111","1"
"69209","20230112","1"
"69209","20230113","1"
"69209","20230114","1"
"69209","20230115","1"
"69209","20230116","1"
"69209","20230117","1"
"69209","20230118","1"
"69209","20230119","1"
"69209","20230120","1"
"69209","20230121","1"
"69209","20230122","1"
"69209","20230123","1"
"69209","20230124","1"
"69209","20230125","1"
"69209","20230126","1"
"69209","20230127","1"
"69209","20230128","1"
"69209","20230129","1"
"69209","20230130","1"
"69209","20230131","1"
"69209","20230201","1"
"69209","20230202","1"
"69209","20230203","1"
"69209","20230204","1"
"69209","20230205","1"
"69209","20230206","1"
"69209","20230207","1"
"69209","20230208","1"
"69209","20230209","1"
"69209","20230210","1"
"69209","20230211","1"
"69209","20230212","1"
"69209","20230213","1"
"69209","20230214","1"
"69209","20230215","1"
"69209","20230216","1"
"69209","20230217","1"
"69209","20230218","1"
"69209","20230219","1"
"69209","20230220","1"
"69209","20230221","1"
"69209","20230222","1"
"69209","20230223","1"
"69209","20230224","1"
"69209","20230225","1"
"69209","20230226","1"
"69209","20230227","1"
"69209","20230228","1"
"69209","20230301","1"
"69209","20230302","1"
"69209","20230303","1"
"69209","20230304","1"
"69209","20230305","1"
"69209","20230306","1"
"69209","20230307","1"
"69209","20230308","1"
"69209","20230309","1"
"69209","20230310","1"
"69209","20230311","1"
"69209","20230312","1"
"69209","20230313","1"
"69209","20230314","1"
"69209","20230315","1"
"69209","20230316","1"
"69209","20230317","1"
"69209","20230318","1"
"69209","20230319","1"
"69209","20230320","1"
"69209","20230321","1"
"69209","20230322","1"
"69209","20230323","1"
"69209","20230324","1"
"69209","20230325","1"
"69209","20230326","1"
"69209","20230327","1"
"69209","20230328","1"
"69209","20230329","1"
"69209","20230330","1"
"69209","20230331","1"
"69209","20230401","1"
"69209","20230402","1"
"69209","20230403","1"
"69209","20230404","1"
"69209","20230405","1"
"69209","20230406","1"
"69209","20230407","1"
"69209","20230408","1"
"69209","20230409","1"
"69209","20230410","1"
"69209","20230411","1"
"69209","20230412","1"
"69209","20230413","1"
"69209","20230414","1"
"69209","20230415","1"
"69209","20230416","1"
"69209","20230417","1"
"69209","20230418","1"
"69209","20230419","1"
"69209","20230420","1"
"69209","20230421","1"
"69209","20230422","1"
"69209","20230423","1"
"69209","20230424","1"
"69209","20230425","1"
"69209","20230426","1"
"69209","20230427","1"
"69209","20230428","1"
"69209","20230429","1"
"69209","20230430","1"
"69209","20230501","1"
"69209","20230502","1"
"69209","20230503","1"
"69209","20230504","1"
"69209","20230505","1"
"69209","20230506","1"
"69209","20230507","1"
"69209","20230508","1"
"69209","20230509","1"
"69209","20230510","1"
"69209","20230511","1"
"69209","20230512","1"
"69209","20230513","1"
"69209","20230514","1"
"69209","20230515","1"
"69209","20230516","1"
"69209","20230517","1"
"69209","20230518","1"
"69209","20230519","1"
"69209","20230520","1"
"69209","20230521","1"
"69209","20230522","1"
"69209","20230523","1"
"69209","20230524","1"
"69209","20230525","1"
"69209","20230526","1"
"69209","20230527","1"
"69209","20230528","1"
"69209","20230529","1"
"69209","20230530","1"
"69209","20230531","1"
"69209","20230601","1"
"69209","20230602","1"
"69209","20230603","1"
"69209","20230604","1"
"69209","20230605","1"
"69209","20230606","1"
"69209","20230607","1"
"69209","20230608","1"
"69209","20230609","1"
"69209","20230610","1"
"69209","20230611","1"
"69209","20230612","1"
"69209","20230613","1"
"69209","20230614","1"
"69209","20230615","1"
"69209","20230616","1"
"69209","20230617","1"
"69209","20230618","1"
"69209","20230619","1"
"69209","20230620","1"
"69209","20230621","1"
"69209","20230622","1"
"69209","20230623","1"
"69209","20230624","1"
"69209","20230625","1"
"69209","20230626","1"
"69209","20230627","1"
"69209","20230628","1"
"69209","20230629","1"
"69209","20230630","1"
"69209","20230701","1"
"69209","20230702","1"
"69209","20230703","1"
"69209","20230704","1"
"69209","20230705","1"
"69209","20230706","1"
"69209","20230707","1"
"69209","20230708","1"
"69209","20230709","1"
"69209","20230710","1"
"69209","20230711","1"
"69209","20230712","1"
"69209","20230713","1"
"69209","20230714","1"
"69209","20230715","1"
"69209","20230716","1"
"69209","20230717","1"
"69209","20230718","1"
"69209","20230719","1"
"69209","20230720","1"
"69209","20230721","1"
"69209","20230722","1"
"69209","20230723","1"
"69209","20230724","1"
"69209","20230725","1"
"69209","20230726","1"
"69209","20230727","1"
"69209","20230728","1"
"69209","20230729","1"
"69209","20230730","1"
"69209","20230731","1"
"69209","20230801","1"
"69209","20230802","1"
"69209","20230803","1"
"69209","20230804","1"
"69209","20230805","1"
"69209","20230806","1"
"69209","20230807","1"
"69209","20230808","1"
"69209","20230809","1"
"69209","20230810","1"
"69209","20230811","1"
"69209","20230812","1"
"69209","20230813","1"
"69209","20230814","1"
"69209","20230815","1"
"69209","20230816","1"
"69209","20230817","1"
"69209","20230818","1"
"69209","20230819","1"
"69209","20230820","1"
"69209","20230821","1"
"69209","20230822","1"
"69209","20230823","1"
"69209","20230824","1"
"69209","20230825","1"
"69209","20230826","1"
"69209","20230827","1"
"69209","20230828","1"
"69209","20230829","1"
"69209","20230830","1"
"69209","20230831","1"
"69209","20230901","1"
"69209","20230902","1"
"69209","20230903","1"
"69209","20230904","1"
"69209","20230905","1"
"69209","20230906","1"
"69209","20230907","1"
"69209","20230908","1"
"69209","20230909","1"
"69209","20230910","1"
"69209","20230911","1"
"69209","20230912","1"
"69209","20230913","1"
"69209","20230914","1"
"69209","20230915","1"
"69209","20230916","1"
"69209","20230917","1"
"69209","20230918","1"
"69209","20230919","1"
"69209","20230920","1"
"69209","20230921","1"
"69209","20230922","1"
"69209","20230923","1"
"69209","20230924","1"
"69209","20230925","1"
"69209","20230926","1"
"69209","20230927","1"
"69209","20230928","1"
"69209","20230929","1"
"69209","20230930","1"
"69209","20231001","1"
"69209","20231002","1"
"69209","20231003","1"
"69209","20231004","1"
"69209","20231005","1"
"69209","20231006","1"
"69209","20231007","1"
"69209","20231008","1"
"69209","20231009","1"
"69209","20231010","1"
"69209","20231011","1"
"69209","20231012","1"
"69209","20231013","1"
"69209","20231014","1"
"69209","20231015","1"
"69209","20231016","1"
"69209","20231017","1"
"69209","20231018","1"
"69209","20231019","1"
"69209","20231020","1"
"69209","20231021","1"
"69209","20231022","1"
"69209","20231023","1"
"69209","20231024","1"
"69209","20231025","1"
"69209","20231026","1"
"69209","20231027","1"
"69209","20231028","1"
"69209","20231029","1"
"69209","20231030","1"
"69209","20231031","1"
"69209","20231101","1"
"69209","20231102","1"
"69209","20231103","1"
"69209","20231104","1"
"69209","20231105","1"
"69209","20231106","1"
"69209","20231107","1"
"69209","20231108","1"
"69209","20231109","1"
"69209","20231110","1"
"69209","20231111","1"
"69209","20231112","1"
"69209","20231113","1"
"69209","20231114","1"
"69209","20231115","1"
"69209","20231116","1"
"69209","20231117","1"
"69209","20231118","1"
"69209","20231119","1"
"69209","20231120","1"
"69209","20231121","1"
"69209","20231122","1"
"69209","20231123","1"
"69209","20231124","1"
"69209","20231125","1"
"69209","20231126","1"
"69209","20231127","1"
"69209","20231128","1"
"69209","20231129","1"
"69209","20231130","1"
"69209","20231201","1"
"69209","20231202","1"
"69209","20231203","1"
"69209","20231204","1"
"69209","20231205","1"
"69209","20231206","1"
"69209","20231207","1"
"69209","20231208","1"
"69209","20231209","1"
"69209","20231210","2"
"64649","20221211","2"
"64649","20221212","1"
"64649","20221213","1"
"64649","20221214","1"
"64649","20221215","1"
"64649","20221216","1"
"64649","20221217","2"
"64649","20221218","2"
"64649","20221219","1"
"64649","20221220","1"
"64649","20221221","1"
"64649","20221222","1"
"64649","20221223","1"
"64649","20221224","2"
"64649","20221225","2"
"64649","20221226","2"
"64649","20221227","2"
"64649","20221228","2"
"64649","20221229","2"
"64649","20221230","2"
"64649","20221231","2"
"64649","20230101","2"
"64649","20230102","2"
"64649","20230103","2"
"64649","20230104","2"
"64649","20230105","2"
"64649","20230106","2"
"64649","20230107","2"
"64649","20230108","2"
"64649","20230109","1"
"64649","20230110","1"
"64649","20230111","1"
"64649","20230112","1"
"64649","20230113","1"
"64649","20230114","2"
"64649","20230115","2"
"64649","20230116","1"
"64649","20230117","1"
"64649","20230118","1"
"64649","20230119","1"
"64649","20230120","1"
"64649","20230121","2"
"64649","20230122","2"
"64649","20230123","1"
"64649","20230124","1"
"64649","20230125","1"
"64649","20230126","1"
"64649","20230127","1"
"64649","20230128","2"
"64649","20230129","2"
"64649","20230130","1"
"64649","20230131","1"
"64649","20230201","1"
"64649","20230202","1"
"64649","20230203","1"
"64649","20230204","2"
"64649","20230205","2"
"64649","20230206","1"
"64649","20230207","1"
"64649","20230208","1"
"64649","20230209","1"
"64649","20230210","1"
"64649","20230211","2"
"64649","20230212","2"
"64649","20230213","1"
"64649","20230214","1"
"64649","20230215","1"
"64649","20230216","1"
"64649","20230217","1"
"64649","20230218","2"
"64649","20230219","2"
"64649","20230220","1"
"64649","20230221","1"
"64649","20230222","1"
"64649","20230223","1"
"64649","20230224","1"
"64649","20230225","2"
"64649","20230226","2"
"64649","20230227","1"
"64649","20230228","1"
"64649","20230301","1"
"64649","20230302","1"
"64649","20230303","1"
"64649","20230304","2"
"64649","20230305","2"
"64649","20230306","1"
"64649","20230307","1"
"64649","20230308","1"
"64649","20230309","1"
"64649","20230310","1"
"64649","20230311","2"
"64649","20230312","2"
"64649","20230313","1"
"64649","20230314","1"
"64649","20230315","1"
"64649","20230316","1"
"64649","20230317","1"
"64649","20230318","2"
"64649","20230319","2"
"64649","20230320","1"
"64649","20230321","1"
"64649","20230322","1"
"64649","20230323","1"
"64649","20230324","1"
"64649","20230325","2"
"64649","20230326","2"
"64649","20230327","1"
"64649","20230328","1"
"64649","20230329","1"
"64649","20230330","1"
"64649","20230331","1"
"64649","20230401","2"
"64649","20230402","2"
"64649","20230403","1"
"64649","20230404","1"
"64649","20230405","1"
"64649","20230406","1"
"64649","20230407","2"
"64649","20230408","2"
"64649","20230409","2"
"64649","20230410","2"
"64649","20230411","1"
"64649","20230412","1"
"64649","20230413","1"
"64649","20230414","1"
"64649","20230415","2"
"64649","20230416","2"
"64649","20230417","1"
"64649","20230418","1"
"64649","20230419","1"
"64649","20230420","1"
"64649","20230421","1"
"64649","20230422","2"
"64649","20230423","2"
"64649","20230424","1"
"64649","20230425","1"
"64649","20230426","1"
"64649","20230427","1"
"64649","20230428","1"
"64649","20230429","2"
"64649","20230430","2"
"64649","20230501","2"
"64649","20230502","1"
"64649","20230503","1"
"64649","20230504","1"
"64649","20230505","1"
"64649","20230506","2"
"64649","20230507","2"
"64649","20230508","2"
"64649","20230509","1"
"64649","20230510","1"
"64649","20230511","1"
"64649","20230512","1"
"64649","20230513","2"
"64649","20230514","2"
"64649","20230515","1"
"64649","20230516","1"
"64649","20230517","1"
"64649","20230518","1"
"64649","20230519","1"
"64649","20230520","2"
"64649","20230521","2"
"64649","20230522","1"
"64649","20230523","1"
"64649","20230524","1"
"64649","20230525","1"
"64649","20230526","1"
"64649","20230527","2"
"64649","20230528","2"
"64649","20230529","1"
"64649","20230530","1"
"64649","20230531","1"
"64649","20230601","1"
"64649","20230602","1"
"64649","20230603","2"
"64649","20230604","2"
"64649","20230605","1"
"64649","20230606","1"
"64649","20230607","1"
"64649","20230608","1"
"64649","20230609","1"
"64649","20230610","2"
"64649","20230611","2"
"64649","20230612","1"
"64649","20230613","1"
"64649","20230614","1"
"64649","20230615","1"
"64649","20230616","1"
"64649","20230617","2"
"64649","20230618","2"
"64649","20230619","1"
"64649","20230620","1"
"64649","20230621","1"
"64649","20230622","1"
"64649","20230623","1"
"64649","20230624","2"
"64649","20230625","2"
"64649","20230626","1"
"64649","20230627","1"
"64649","20230628","1"
"64649","20230629","1"
"64649","20230630","1"
"64649","20230701","2"
"64649","20230702","2"
"64649","20230703","1"
"64649","20230704","1"
"64649","20230705","2"
"64649","20230706","1"
"64649","20230707","1"
"64649","20230708","2"
"64649","20230709","2"
"64649","20230710","1"
"64649","20230711","1"
"64649","20230712","1"
"64649","20230713","1"
"64649","20230714","1"
"64649","20230715","2"
"64649","20230716","2"
"64649","20230717","1"
"64649","20230718","1"
"64649","20230719","1"
"64649","20230720","1"
"64649","20230721","1"
"64649","20230722","2"
"64649","20230723","2"
"64649","20230724","1"
"64649","20230725","1"
"64649","20230726","1"
"64649","20230727","1"
"64649","20230728","1"
"64649","20230729","2"
"64649","20230730","2"
"64649","20230731","1"
"64649","20230801","1"
"64649","20230802","1"
"64649","20230803","1"
"64649","20230804","1"
"64649","20230805","2"
"64649","20230806","2"
"64649","20230807","1"
"64649","20230808","1"
"64649","20230809","1"
"64649","20230810","1"
"64649","20230811","1"
"64649","20230812","2"
"64649","20230813","2"
"64649","20230814","1"
"64649","20230815","1"
"64649","20230816","1"
"64649","20230817","1"
"64649","20230818","1"
"64649","20230819","2"
"64649","20230820","2"
"64649","20230821","1"
"64649","20230822","1"
"64649","20230823","1"
"64649","20230824","1"
"64649","20230825","1"
"64649","20230826","2"
"64649","20230827","2"
"64649","20230828","1"
"64649","20230829","2"
"64649","20230830","1"
"64649","20230831","1"
"64649","20230901","2"
"64649","20230902","2"
"64649","20230903","2"
"64649","20230904","1"
"64649","20230905","1"
"64649","20230906","1"
"64649","20230907","1"
"64649","20230908","1"
"64649","20230909","2"
"64649","20230910","2"
"64649","20230911","1"
"64649","20230912","1"
"64649","20230913","1"
"64649","20230914","1"
"64649","20230915","2"
"64649","20230916","2"
"64649","20230917","2"
"64649","20230918","1"
"64649","20230919","1"
"64649","20230920","1"
"64649","20230921","1"
"64649","20230922","1"
"64649","20230923","2"
"64649","20230924","2"
"64649","20230925","1"
"64649","20230926","1"
"64649","20230927","1"
"64649","20230928","1"
"64649","20230929","1"
"64649","20230930","2"
"64649","20231001","2"
"64649","20231002","1"
"64649","20231003","1"
"64649","20231004","1"
"64649","20231005","1"
"64649","20231006","1"
"64649","20231007","2"
"64649","20231008","2"
"64649","20231009","1"
"64649","20231010","1"
"64649","20231011","1"
"64649","20231012","1"
"64649","20231013","1"
"64649","20231014","2"
"64649","20231015","2"
"64649","20231016","1"
"64649","20231017","1"
"64649","20231018","1"
"64649","20231019","1"
"64649","20231020","1"
"64649","20231021","2"
"64649","20231022","2"
"64649","20231023","1"
"64649","20231024","1"
"64649","20231025","1"
"64649","20231026","1"
"64649","20231027","1"
"64649","20231028","2"
"64649","20231029","2"
"64649","20231030","1"
"64649","20231031","1"
"64649","20231101","2"
"64649","20231102","1"
"64649","20231103","1"
"64649","20231104","2"
"64649","20231105","2"
"64649","20231106","1"
"64649","20231107","1"
"64649","20231108","1"
"64649","20231109","1"
"64649","20231110","1"
"64649","20231111","2"
"64649","20231112","2"
"64649","20231113","1"
"64649","20231114","1"
"64649","20231115","1"
"64649","20231116","1"
"64649","20231117","2"
"64649","20231118","2"
"64649","20231119","2"
"64649","20231120","1"
"64649","20231121","1"
"64649","20231122","1"
"64649","20231123","1"
"64649","20231124","1"
"64649","20231125","2"
"64649","20231126","2"
"64649","20231127","1"
"64649","20231128","1"
"64649","20231129","1"
"64649","20231130","1"
"64649","20231201","1"
"64649","20231202","2"
"64649","20231203","2"
"64649","20231204","1"
"64649","20231205","1"
"64649","20231206","1"
"64649","20231207","1"
"64649","20231208","1"
"64649","20231209","2"
"64649","20231210","2"
"64648","20221211","1"
"64648","20221212","2"
"64648","20221213","2"
"64648","20221214","2"
"64648","20221215","2"
"64648","20221216","2"
"64648","20221217","1"
"64648","20221218","1"
"64648","20221219","2"
"64648","20221220","2"
"64648","20221221","2"
"64648","20221222","2"
"64648","20221223","2"
"64648","20221224","1"
"64648","20221225","2"
"64648","20221226","1"
"64648","20221227","1"
"64648","20221228","1"
"64648","20221229","1"
"64648","20221230","1"
"64648","20221231","1"
"64648","20230101","2"
"64648","20230102","1"
"64648","20230103","1"
"64648","20230104","1"
"64648","20230105","1"
"64648","20230106","1"
"64648","20230107","1"
"64648","20230108","1"
"64648","20230109","2"
"64648","20230110","2"
"64648","20230111","2"
"64648","20230112","2"
"64648","20230113","2"
"64648","20230114","1"
"64648","20230115","1"
"64648","20230116","2"
"64648","20230117","2"
"64648","20230118","2"
"64648","20230119","2"
"64648","20230120","2"
"64648","20230121","1"
"64648","20230122","1"
"64648","20230123","2"
"64648","20230124","2"
"64648","20230125","2"
"64648","20230126","2"
"64648","20230127","2"
"64648","20230128","1"
"64648","20230129","1"
"64648","20230130","2"
"64648","20230131","2"
"64648","20230201","2"
"64648","20230202","2"
"64648","20230203","2"
"64648","20230204","1"
"64648","20230205","1"
"64648","20230206","2"
"64648","20230207","2"
"64648","20230208","2"
"64648","20230209","2"
"64648","20230210","2"
"64648","20230211","1"
"64648","20230212","1"
"64648","20230213","2"
"64648","20230214","2"
"64648","20230215","2"
"64648","20230216","2"
"64648","20230217","2"
"64648","20230218","1"
"64648","20230219","1"
"64648","20230220","2"
"64648","20230221","2"
"64648","20230222","2"
"64648","20230223","2"
"64648","20230224","2"
"64648","20230225","1"
"64648","20230226","1"
"64648","20230227","2"
"64648","20230228","2"
"64648","20230301","2"
"64648","20230302","2"
"64648","20230303","2"
"64648","20230304","1"
"64648","20230305","1"
"64648","20230306","2"
"64648","20230307","2"
"64648","20230308","2"
"64648","20230309","2"
"64648","20230310","2"
"64648","20230311","1"
"64648","20230312","1"
"64648","20230313","2"
"64648","20230314","2"
"64648","20230315","2"
"64648","20230316","2"
"64648","20230317","2"
"64648","20230318","1"
"64648","20230319","1"
"64648","20230320","2"
"64648","20230321","2"
"64648","20230322","2"
"64648","20230323","2"
"64648","20230324","2"
"64648","20230325","1"
"64648","20230326","1"
"64648","20230327","2"
"64648","20230328","2"
"64648","20230329","2"
"64648","20230330","2"
"64648","20230331","2"
"64648","20230401","1"
"64648","20230402","1"
"64648","20230403","2"
"64648","20230404","2"
"64648","20230405","2"
"64648","20230406","2"
"64648","20230407","1"
"64648","20230408","1"
"64648","20230409","1"
"64648","20230410","1"
"64648","20230411","2"
"64648","20230412","2"
"64648","20230413","2"
"64648","20230414","2"
"64648","20230415","1"
"64648","20230416","1"
"64648","20230417","2"
"64648","20230418","2"
"64648","20230419","2"
"64648","20230420","2"
"64648","20230421","2"
"64648","20230422","1"
"64648","20230423","1"
"64648","20230424","2"
"64648","20230425","2"
"64648","20230426","2"
"64648","20230427","2"
"64648","20230428","2"
"64648","20230429","1"
"64648","20230430","1"
"64648","20230501","1"
"64648","20230502","2"
"64648","20230503","2"
"64648","20230504","2"
"64648","20230505","2"
"64648","20230506","1"
"64648","20230507","1"
"64648","20230508","1"
"64648","20230509","2"
"64648","20230510","2"
"64648","20230511","2"
"64648","20230512","2"
"64648","20230513","1"
"64648","20230514","1"
"64648","20230515","2"
"64648","20230516","2"
"64648","20230517","2"
"64648","20230518","2"
"64648","20230519","2"
"64648","20230520","1"
"64648","20230521","1"
"64648","20230522","2"
"64648","20230523","2"
"64648","20230524","2"
"64648","20230525","2"
"64648","20230526","2"
"64648","20230527","1"
"64648","20230528","1"
"64648","20230529","2"
"64648","20230530","2"
"64648","20230531","2"
"64648","20230601","2"
"64648","20230602","2"
"64648","20230603","1"
"64648","20230604","1"
"64648","20230605","2"
"64648","20230606","2"
"64648","20230607","2"
"64648","20230608","2"
"64648","20230609","2"
"64648","20230610","1"
"64648","20230611","1"
"64648","20230612","2"
"64648","20230613","2"
"64648","20230614","2"
"64648","20230615","2"
"64648","20230616","2"
"64648","20230617","1"
"64648","20230618","1"
"64648","20230619","2"
"64648","20230620","2"
"64648","20230621","2"
"64648","20230622","2"
"64648","20230623","2"
"64648","20230624","1"
"64648","20230625","1"
"64648","20230626","2"
"64648","20230627","2"
"64648","20230628","2"
"64648","20230629","2"
"64648","20230630","2"
"64648","20230701","1"
"64648","20230702","1"
"64648","20230703","2"
"64648","20230704","2"
"64648","20230705","1"
"64648","20230706","2"
"64648","20230707","2"
"64648","20230708","1"
"64648","20230709","1"
"64648","20230710","2"
"64648","20230711","2"
"64648","20230712","2"
"64648","20230713","2"
"64648","20230714","2"
"64648","20230715","1"
"64648","20230716","1"
"64648","20230717","2"
"64648","20230718","2"
"64648","20230719","2"
"64648","20230720","2"
"64648","20230721","2"
"64648","20230722","1"
"64648","20230723","1"
"64648","20230724","2"
"64648","20230725","2"
"64648","20230726","2"
"64648","20230727","2"
"64648","20230728","2"
"64648","20230729","1"
"64648","20230730","1"
"64648","20230731","2"
"64648","20230801","2"
"64648","20230802","2"
"64648","20230803","2"
"64648","20230804","2"
"64648","20230805","1"
"64648","20230806","1"
"64648","20230807","2"
"64648","20230808","2"
"64648","20230809","2"
"64648","20230810","2"
"64648","20230811","2"
"64648","20230812","1"
"64648","20230813","1"
"64648","20230814","2"
"64648","20230815","2"
"64648","20230816","2"
"64648","20230817","2"
"64648","20230818","2"
"64648","20230819","1"
"64648","20230820","1"
"64648","20230821","2"
"64648","20230822","2"
"64648","20230823","2"
"64648","20230824","2"
"64648","20230825","2"
"64648","20230826","1"
"64648","20230827","1"
"64648","20230828","2"
"64648","20230829","1"
"64648","20230830","2"
"64648","20230831","2"
"64648","20230901","1"
"64648","20230902","1"
"64648","20230903","1"
"64648","20230904","2"
"64648","20230905","2"
"64648","20230906","2"
"64648","20230907","2"
"64648","20230908","2"
"64648","20230909","1"
"64648","20230910","1"
"64648","20230911","2"
"64648","20230912","2"
"64648","20230913","2"
"64648","20230914","2"
"64648","20230915","1"
"64648","20230916","1"
"64648","20230917","1"
"64648","20230918","2"
"64648","20230919","2"
"64648","20230920","2"
"64648","20230921","2"
"64648","20230922","2"
"64648","20230923","1"
"64648","20230924","1"
"64648","20230925","2"
"64648","20230926","2"
"64648","20230927","2"
"64648","20230928","2"
"64648","20230929","2"
"64648","20230930","1"
"64648","20231001","1"
"64648","20231002","2"
"64648","20231003","2"
"64648","20231004","2"
"64648","20231005","2"
"64648","20231006","2"
"64648","20231007","1"
"64648","20231008","1"
"64648","20231009","2"
"64648","20231010","2"
"64648","20231011","2"
"64648","20231012","2"
"64648","20231013","2"
"64648","20231014","1"
"64648","20231015","1"
"64648","20231016","2"
"64648","20231017","2"
"64648","20231018","2"
"64648","20231019","2"
"64648","20231020","2"
"64648","20231021","1"
"64648","20231022","1"
"64648","20231023","2"
"64648","20231024","2"
"64648","20231025","2"
"64648","20231026","2"
"64648","20231027","2"
"64648","20231028","1"
"64648","20231029","1"
"64648","20231030","2"
"64648","20231031","2"
"64648","20231101","1"
"64648","20231102","2"
"64648","20231103","2"
"64648","20231104","1"
"64648","20231105","1"
"64648","20231106","2"
"64648","20231107","2"
"64648","20231108","2"
"64648","20231109","2"
"64648","20231110","2"
"64648","20231111","1"
"64648","20231112","1"
"64648","20231113","2"
"64648","20231114","2"
"64648","20231115","2"
"64648","20231116","2"
"64648","20231117","1"
