"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"121","49.184015","18.144608","18"
"121","49.190886","18.227490","19"
"121","49.176363","18.253986","20"
"121","49.14565","18.28708","21"
"121","49.116050","18.306297","22"
"121","49.107362","18.317147","23"
"121","49.11398","18.32795","25"
"122","49.11398","18.32795","1"
"122","49.107362","18.317147","3"
"122","49.116050","18.306297","4"
"122","49.14565","18.28708","5"
"122","49.176363","18.253986","6"
"122","49.190886","18.227490","7"
"122","49.184015","18.144608","8"
"122","49.18396","18.14464","9"
"122","49.1800120","18.1311630","10"
"122","49.188494","18.058033","11"
"122","49.335697","17.993927","12"
"122","49.474807","17.961734","13"
"122","49.565211","17.742603","14"
"122","49.529181","17.572653","15"
"122","49.592475","17.277321","16"
"122","49.723895","17.091157","17"
"122","49.776781","16.942582","18"
"122","49.872645","16.887582","19"
"122","49.897544927129076","16.446737804079348","20"
"122","50.032892","15.756045","21"
"122","50.024741","15.213938","22"
"122","50.101152","14.502618","23"
"122","50.083303","14.434981","24"
"122","50.064959886038345","14.44793499638317","25"
"123","50.064959886038345","14.44793499638317","1"
"123","50.083303","14.434981","2"
"123","50.101152","14.502618","3"
"123","50.024741","15.213938","4"
"123","50.032892","15.756045","5"
"123","49.897544927129076","16.446737804079348","6"
"123","49.872645","16.887582","7"
"123","49.776781","16.942582","8"
"123","49.723895","17.091157","9"
"123","49.592475","17.277321","10"
"123","49.529181","17.572653","11"
"123","49.565211","17.742603","12"
"123","49.474807","17.961734","13"
"123","49.335697","17.993927","14"
"123","49.188494","18.058033","15"
"123","49.1800120","18.1311630","16"
"123","49.18396","18.14464","17"
"123","49.184015","18.144608","18"
"123","49.190886","18.227490","19"
"123","49.176363","18.253986","20"
"123","49.14565","18.28708","21"
"123","49.116050","18.306297","22"
"123","49.107362","18.317147","23"
"123","49.11398","18.32795","25"
"124","49.11398","18.32795","1"
"124","49.107362","18.317147","3"
"124","49.116050","18.306297","4"
"124","49.14565","18.28708","5"
"124","49.176363","18.253986","6"
"124","49.190886","18.227490","7"
"124","49.184015","18.144608","8"
"124","49.18396","18.14464","9"
"124","49.1800120","18.1311630","10"
"124","49.188494","18.058033","11"
"124","49.335697","17.993927","12"
"124","49.474807","17.961734","13"
"124","49.565211","17.742603","14"
"124","49.529181","17.572653","15"
"124","49.592475","17.277321","16"
"124","49.723895","17.091157","17"
"124","49.776781","16.942582","18"
"124","49.872645","16.887582","19"
"124","49.897544927129076","16.446737804079348","20"
"124","50.032892","15.756045","21"
"124","50.024741","15.213938","22"
"124","50.101152","14.502618","23"
"124","50.083303","14.434981","24"
"124","50.064959886038345","14.44793499638317","25"
"125","50.064959886038345","14.44793499638317","1"
"125","50.083303","14.434981","2"
"125","50.101152","14.502618","3"
"125","50.024741","15.213938","4"
"125","50.032892","15.756045","5"
"125","49.897544927129076","16.446737804079348","6"
"125","49.872645","16.887582","7"
"125","49.776781","16.942582","8"
"125","49.723895","17.091157","9"
"125","49.592475","17.277321","10"
"125","49.529181","17.572653","11"
"125","49.565211","17.742603","12"
"125","49.474807","17.961734","13"
"125","49.335697","17.993927","14"
"125","49.188494","18.058033","15"
"125","49.1800120","18.1311630","16"
"125","49.18396","18.14464","17"
"125","49.184015","18.144608","18"
"125","49.190886","18.227490","19"
"125","49.176363","18.253986","20"
"125","49.14565","18.28708","21"
"125","49.116050","18.306297","22"
"125","49.107362","18.317147","23"
"125","49.11398","18.32795","25"
"126","49.11398","18.32795","1"
"126","49.107362","18.317147","3"
"126","49.116050","18.306297","4"
"126","49.14565","18.28708","5"
"126","49.176363","18.253986","6"
"126","49.190886","18.227490","7"
"126","49.184015","18.144608","8"
"126","49.18396","18.14464","9"
"126","49.1800120","18.1311630","10"
"126","49.188494","18.058033","11"
"126","49.335697","17.993927","12"
"126","49.474807","17.961734","13"
"126","49.565211","17.742603","14"
"126","49.529181","17.572653","15"
"126","49.592475","17.277321","16"
"126","49.723895","17.091157","17"
"126","49.776781","16.942582","18"
"126","49.872645","16.887582","19"
"126","49.897544927129076","16.446737804079348","20"
"126","50.032892","15.756045","21"
"126","50.024741","15.213938","22"
"126","50.101152","14.502618","23"
"126","50.083303","14.434981","24"
"126","50.064959886038345","14.44793499638317","25"
"127","50.083303","14.434981","1"
"127","50.101152","14.502618","2"
"127","50.024741","15.213938","3"
"127","50.032892","15.756045","4"
"127","49.897544927129076","16.446737804079348","5"
"127","49.872645","16.887582","6"
"127","49.776781","16.942582","7"
"127","49.723895","17.091157","8"
"127","49.592475","17.277321","9"
"127","49.529181","17.572653","10"
"127","49.565211","17.742603","11"
"127","49.474807","17.961734","12"
"127","49.335697","17.993927","13"
"127","49.188494","18.058033","14"
"127","49.1800120","18.1311630","15"
"127","49.18396","18.14464","16"
"127","49.184015","18.144608","17"
"127","49.190886","18.227490","18"
"127","49.176363","18.253986","19"
"127","49.14565","18.28708","20"
"127","49.116050","18.306297","21"
"127","49.107362","18.317147","22"
"127","49.11398","18.32795","24"
"128","49.11398","18.32795","1"
"128","49.107362","18.317147","3"
"128","49.116050","18.306297","4"
"128","49.14565","18.28708","5"
"128","49.176363","18.253986","6"
"128","49.190886","18.227490","7"
"128","49.184015","18.144608","8"
"128","49.18396","18.14464","9"
"128","49.1800120","18.1311630","10"
"128","49.188494","18.058033","11"
"128","49.335697","17.993927","12"
"128","49.474807","17.961734","13"
"128","49.565211","17.742603","14"
"128","49.529181","17.572653","15"
"128","49.592475","17.277321","16"
"128","49.723895","17.091157","17"
"128","49.776781","16.942582","18"
"128","49.872645","16.887582","19"
"128","49.897544927129076","16.446737804079348","20"
"128","50.032892","15.756045","21"
"128","50.024741","15.213938","22"
"128","50.101152","14.502618","23"
"128","50.083303","14.434981","24"
"128","50.064959886038345","14.44793499638317","25"
"129","50.064959886038345","14.44793499638317","1"
"129","50.083303","14.434981","2"
"129","50.101152","14.502618","3"
"129","50.024741","15.213938","4"
"129","50.032892","15.756045","5"
"129","49.897544927129076","16.446737804079348","6"
"129","49.872645","16.887582","7"
"129","49.776781","16.942582","8"
"129","49.723895","17.091157","9"
"129","49.592475","17.277321","10"
"129","49.529181","17.572653","11"
"129","49.565211","17.742603","12"
"129","49.474807","17.961734","13"
"129","49.335697","17.993927","14"
"129","49.188494","18.058033","15"
"129","49.1800120","18.1311630","16"
"129","49.18396","18.14464","17"
"129","49.184015","18.144608","18"
"129","49.190886","18.227490","19"
"129","49.176363","18.253986","20"
"129","49.14565","18.28708","21"
"129","49.116050","18.306297","22"
"129","49.107362","18.317147","23"
"129","49.11398","18.32795","25"
"130","47.510158","19.056577","1"
"130","47.782291","19.132752","2"
"130","47.791346","18.959139","3"
"130","47.821429","18.862373","4"
"130","47.8235830","18.8528340","5"
"130","47.79944","18.67906","6"
"130","47.8033030","18.6406330","7"
"130","47.81328","18.59562","8"
"130","47.8498","18.50708","9"
"130","47.86876","18.46082","10"
"130","47.90011","18.39998","11"
"130","47.93817","18.3164","12"
"130","47.96868","18.24961","13"
"130","47.99445","18.17388","14"
"130","48.03503","18.11395","15"
"130","48.06026","18.08225","16"
"130","48.09279","18.04069","17"
"130","48.11894","18.00694","18"
"130","48.15231","17.92885","19"
"130","48.14737","17.86197","20"
"130","48.16648","17.79486","22"
"130","48.18539","17.72288","23"
"130","48.19589","17.62959","24"
"130","48.20809","17.54334","25"
"130","48.21935","17.4552","27"
"130","48.21388","17.41411","28"
"130","48.20606","17.36199","29"
"130","48.19759","17.30605","30"
"130","48.19473","17.25961","31"
"130","48.19505","17.20668","32"
"130","48.188526","17.149438","33"
"130","48.18656","17.13384","34"
"130","48.15827","17.10615","35"
"130","48.17447","17.0728","36"
"130","48.18487","17.05048","37"
"130","48.21902","16.97701","38"
"130","48.2505","16.96065","39"
"130","48.32578","16.99076","40"
"130","48.3732","17.00752","41"
"130","48.43309","17.02287","42"
"130","48.5092","17.01844","43"
"130","48.53941","17.00765","44"
"130","48.58654","17.00862","46"
"130","48.60769","17.01882","47"
"130","48.66220","17.04712","48"
"130","48.6925","17.02258","49"
"130","48.7112600","17.0001330","50"
"130","48.754042","16.892406","51"
"130","48.856051","17.122518","52"
"130","49.076077","17.423254","53"
"130","49.202607","17.531814","54"
"130","49.447639","17.445851","55"
"130","49.565211","17.742603","56"
"130","49.821514","18.209391","57"
"130","49.850588","18.267845","58"
"130","49.901173","18.359049","59"
"130","49.926243","18.311853","60"
"130","50.090341880823715","18.22635013739898","61"
"130","50.30099941737023","18.676969765801633","62"
"130","50.30523195937429","18.787192671008352","63"
"130","50.258113","19.017598","64"
"130","50.278431","19.127095","65"
"130","50.330094","19.186396","66"
"130","50.480964","19.423486","67"
"130","50.856683","19.946304","68"
"130","51.358608","20.231790","69"
"130","52.221116","20.964625","70"
"130","52.228738","21.004348","71"
"130","52.252631","21.051615","72"
"130","52.17673588724779","21.553931916258914","73"
"130","52.16295249042012","22.271825556476944","74"
"130","51.942154420924595","22.388943176517028","75"
"130","51.977496367606854","22.78551666898052","76"
"130","52.02120498819671","23.13075306914512","77"
"130","52.074928","23.601132","78"
"131","52.074928","23.601132","1"
"131","52.02120498819671","23.13075306914512","2"
"131","51.977496367606854","22.78551666898052","3"
"131","51.942154420924595","22.388943176517028","4"
"131","52.16295249042012","22.271825556476944","5"
"131","52.17673588724779","21.553931916258914","6"
"131","52.252631","21.051615","7"
"131","52.228738","21.004348","8"
"131","52.221116","20.964625","9"
"131","51.358608","20.231790","10"
"131","50.856683","19.946304","11"
"131","50.480964","19.423486","12"
"131","50.330094","19.186396","13"
"131","50.278431","19.127095","14"
"131","50.258113","19.017598","15"
"131","50.30523195937429","18.787192671008352","16"
"131","50.30099941737023","18.676969765801633","17"
"131","50.090341880823715","18.22635013739898","18"
"131","49.926243","18.311853","19"
"131","49.901173","18.359049","20"
"131","49.850588","18.267845","21"
"131","49.821514","18.209391","22"
"131","49.565211","17.742603","23"
"131","49.447639","17.445851","24"
"131","49.202607","17.531814","25"
"131","49.076077","17.423254","26"
"131","48.856051","17.122518","27"
"131","48.754042","16.892406","28"
"131","48.7112600","17.0001330","29"
"131","48.6925","17.02258","30"
"131","48.66220","17.04712","31"
"131","48.60769","17.01882","32"
"131","48.58654","17.00862","33"
"131","48.53941","17.00765","35"
"131","48.5092","17.01844","36"
"131","48.43309","17.02287","37"
"131","48.3732","17.00752","38"
"131","48.32578","16.99076","39"
"131","48.2505","16.96065","40"
"131","48.21902","16.97701","41"
"131","48.18487","17.05048","42"
"131","48.17447","17.0728","43"
"131","48.15827","17.10615","44"
"131","48.18656","17.13384","45"
"131","48.188526","17.149438","46"
"131","48.19505","17.20668","47"
"131","48.19473","17.25961","48"
"131","48.19759","17.30605","49"
"131","48.20606","17.36199","50"
"131","48.21388","17.41411","51"
"131","48.21935","17.4552","52"
"131","48.20809","17.54334","54"
"131","48.19589","17.62959","55"
"131","48.18539","17.72288","56"
"131","48.16648","17.79486","57"
"131","48.14737","17.86197","59"
"131","48.15231","17.92885","60"
"131","48.11894","18.00694","61"
"131","48.09279","18.04069","62"
"131","48.06026","18.08225","63"
"131","48.03503","18.11395","64"
"131","47.99445","18.17388","65"
"131","47.96868","18.24961","66"
"131","47.93817","18.3164","67"
"131","47.90011","18.39998","68"
"131","47.86876","18.46082","69"
"131","47.8498","18.50708","70"
"131","47.81328","18.59562","71"
"131","47.8033030","18.6406330","72"
"131","47.79944","18.67906","73"
"131","47.8235830","18.8528340","74"
"131","47.821429","18.862373","75"
"131","47.791346","18.959139","76"
"131","47.782291","19.132752","77"
"131","47.510158","19.056577","78"
"140","49.22668","18.74626","1"
"140","49.26659","18.75249","3"
"140","49.28083","18.75799","4"
"140","49.30594","18.78479","5"
"140","49.34746","18.8069","6"
"140","49.35986","18.81833","7"
"140","49.37864","18.83619","8"
"140","49.41552","18.83245","9"
"140","49.43661","18.79409","10"
"140","49.44454","18.78684","11"
"140","49.48197","18.7892","12"
"140","49.4944010","18.7643530","13"
"140","49.590227","18.754783","14"
"140","49.688153047162146","18.662273470171485","15"
"140","49.743755","18.623254","16"
"140","49.855930","18.527538","17"
"140","49.901173","18.359049","18"
"140","49.850588","18.267845","19"
"140","49.821514","18.209391","20"
"140","49.565211","17.742603","21"
"140","49.592475","17.277321","22"
"140","49.872645","16.887582","23"
"140","49.897544927129076","16.446737804079348","24"
"140","49.96886690382839","16.395493613696182","25"
"140","50.032892","15.756045","26"
"140","50.024741","15.213938","27"
"140","50.101152","14.502618","28"
"140","50.083303","14.434981","29"
"140","50.064959886038345","14.44793499638317","30"
"141","50.083303","14.434981","1"
"141","50.101152","14.502618","2"
"141","50.024741","15.213938","3"
"141","50.032892","15.756045","4"
"141","49.96886690382839","16.395493613696182","5"
"141","49.897544927129076","16.446737804079348","6"
"141","49.872645","16.887582","7"
"141","49.592475","17.277321","8"
"141","49.565211","17.742603","9"
"141","49.821514","18.209391","10"
"141","49.850588","18.267845","11"
"141","49.901173","18.359049","12"
"141","49.855930","18.527538","13"
"141","49.743755","18.623254","14"
"141","49.688153047162146","18.662273470171485","15"
"141","49.590227","18.754783","16"
"141","49.4944010","18.7643530","17"
"141","49.48197","18.7892","18"
"141","49.44454","18.78684","19"
"141","49.43661","18.79409","20"
"141","49.41552","18.83245","21"
"141","49.37864","18.83619","22"
"141","49.35986","18.81833","23"
"141","49.34746","18.8069","24"
"141","49.30594","18.78479","25"
"141","49.28083","18.75799","26"
"141","49.26659","18.75249","27"
"141","49.22668","18.74626","29"
"142","49.22668","18.74626","1"
"142","49.26659","18.75249","3"
"142","49.28083","18.75799","4"
"142","49.30594","18.78479","5"
"142","49.34746","18.8069","6"
"142","49.35986","18.81833","7"
"142","49.37864","18.83619","8"
"142","49.41552","18.83245","9"
"142","49.43661","18.79409","10"
"142","49.44454","18.78684","11"
"142","49.48197","18.7892","12"
"142","49.4944010","18.7643530","13"
"142","49.590227","18.754783","14"
"142","49.688153047162146","18.662273470171485","15"
"142","49.743755","18.623254","16"
"142","49.855930","18.527538","17"
"142","49.901173","18.359049","18"
"142","49.850588","18.267845","19"
"142","49.821514","18.209391","20"
"142","49.565211","17.742603","21"
"142","49.592475","17.277321","22"
"142","49.872645","16.887582","23"
"142","49.897544927129076","16.446737804079348","24"
"142","49.96886690382839","16.395493613696182","25"
"142","50.032892","15.756045","26"
"142","50.024741","15.213938","27"
"142","50.101152","14.502618","28"
"142","50.083303","14.434981","29"
"143","50.064959886038345","14.44793499638317","1"
"143","50.083303","14.434981","2"
"143","50.101152","14.502618","3"
"143","50.024741","15.213938","4"
"143","50.032892","15.756045","5"
"143","49.96886690382839","16.395493613696182","6"
"143","49.897544927129076","16.446737804079348","7"
"143","49.872645","16.887582","8"
"143","49.592475","17.277321","9"
"143","49.565211","17.742603","10"
"143","49.821514","18.209391","11"
"143","49.850588","18.267845","12"
"143","49.901173","18.359049","13"
"143","49.855930","18.527538","14"
"143","49.743755","18.623254","15"
"143","49.688153047162146","18.662273470171485","16"
"143","49.590227","18.754783","17"
"143","49.4944010","18.7643530","18"
"143","49.48197","18.7892","19"
"143","49.44454","18.78684","20"
"143","49.43661","18.79409","21"
"143","49.41552","18.83245","22"
"143","49.37864","18.83619","23"
"143","49.35986","18.81833","24"
"143","49.34746","18.8069","25"
"143","49.30594","18.78479","26"
"143","49.28083","18.75799","27"
"143","49.26659","18.75249","28"
"143","49.22668","18.74626","30"
"144","49.22668","18.74626","1"
"144","49.26659","18.75249","3"
"144","49.28083","18.75799","4"
"144","49.30594","18.78479","5"
"144","49.34746","18.8069","6"
"144","49.35986","18.81833","7"
"144","49.37864","18.83619","8"
"144","49.41552","18.83245","9"
"144","49.43661","18.79409","10"
"144","49.44454","18.78684","11"
"144","49.48197","18.7892","12"
"144","49.4944010","18.7643530","13"
"144","49.590227","18.754783","14"
"144","49.688153047162146","18.662273470171485","15"
"144","49.743755","18.623254","16"
"144","49.855930","18.527538","17"
"144","49.901173","18.359049","18"
